"","mean","sd","5.5%","94.5%"
"z_gp[30]",-0.44190814361539,0.808812806965265,-1.75444554,0.83746628025
"z_gp[31]",-0.39163731566938,0.779819239334623,-1.660775236,0.8373364996
"z_gp[32]",0.14005342915581,0.891152083260429,-1.2928089685,1.5288034095
"z_gp[33]",-0.083299317032954,0.88984782539713,-1.4559182385,1.3204785725
"z_gp[34]",-0.341537318366673,0.824687086682038,-1.669409792,0.98390489425
"z_gp[35]",-0.990381274322518,0.786470689633149,-2.277881614,0.24906723585
"z_gp[36]",-0.408493102052485,0.892238832064211,-1.834980504,1.000583143
"z_gp[37]",0.00601490777501,0.803872897960581,-1.2890079555,1.272580672
"z_gp[38]",-0.526868581070404,0.898169261766084,-1.970202932,0.945254954450001
"z_gp[39]",0.0916213086505325,0.942656166430882,-1.4374145035,1.6101909685
"z_gp[40]",-0.412335037037756,0.981557044494682,-1.959691783,1.169088957
"z_gl[1]",-1.013504898872,0.813926391821019,-2.292307163,0.34079427825
"z_gl[2]",-0.123725247135536,0.7080550530211,-1.230024584,1.0221486435
"z_gl[3]",0.316893737559337,0.649235584214916,-0.7096358039,1.3491885615
"z_gl[4]",0.640721837211225,0.4969721891096,-0.14652017645,1.4504670455
"z_gl[5]",-0.16872760692243,0.45951840400241,-0.8954602116,0.5758244097
"z_gl[6]",-0.491321185916091,0.80502614842784,-1.8106824315,0.7971568425
"z_gl[7]",-0.66920199231342,0.489645898355725,-1.447217921,0.11459455805
"z_gl[8]",-0.119757715000332,0.377839030610979,-0.71112480295,0.48984364015
"z_gl[9]",1.41498340020165,0.524733196942116,0.5931686027,2.271572135
"z_gl[10]",-0.288190727615585,0.881127284788125,-1.68004487,1.1223270965
"z_gl[11]",0.044462975296895,0.710771563053748,-1.106453123,1.151926826
"z_gl[12]",0.0572970195844305,0.436368916389778,-0.66362339145,0.7485957215
"z_gl[13]",-0.231254840413095,0.557933918412757,-1.1337602825,0.68025954085
"z_gl[14]",0.0600127732116172,0.889933618809188,-1.3480394985,1.4561608325
"z_gl[15]",-0.0397994375985992,0.97485078186467,-1.606627759,1.5224383065
"z_gl[16]",0.351568094936248,0.722556795170234,-0.8147038497,1.4970095945
"z_gl[17]",-0.292452159597738,0.450015102643013,-1.0063926775,0.43503520595
"z_gl[18]",-0.500841186925267,0.502915583033189,-1.2930753385,0.29799101365
"z_gl[19]",0.0260377870939975,0.953154216864739,-1.5189227795,1.553105026
"z_gl[20]",-0.607253487526035,0.540427118229897,-1.468025939,0.2320867853
"z_gl[21]",0.697124457042825,0.423348640176459,0.0346841227349999,1.3730446265
"z_gl[22]",-0.160279695165157,0.905767138525746,-1.5785488195,1.2954176935
"z_gl[23]",0.186271724409002,0.771527595529561,-1.0901479975,1.3803909325
"z_gl[24]",-0.0817668464707572,0.453289438561562,-0.79716560245,0.6359743291
"z_gl[25]",-1.0384077895585,0.577115409218045,-1.9702048165,-0.0910403245899999
"z_gl[26]",0.48778823239158,0.970313691453356,-1.0823198595,2.0287969805
"z_gl[27]",1.25711346231865,0.663175625036717,0.2214470945,2.336562739
"z_gl[28]",-0.0340837247926525,0.423619443217965,-0.72413439385,0.6350424233
"z_gl[29]",-0.425793922191615,0.70992110982159,-1.5972587685,0.69700372055
"z_gl[30]",0.897778091388925,0.720401783441742,-0.2458860799,2.021858364
"z_gl[31]",0.711977612343987,0.469822489379196,-0.043370814475,1.468304972
"z_gl[32]",0.396555580860765,0.594648673125573,-0.56810712045,1.324527733
"z_gl[33]",-0.247966398790782,0.779011664304091,-1.539678996,0.972879264650002
"z_gl[34]",-0.37185840607776,0.602431548415833,-1.3490104335,0.56354157285
"z_gl[35]",1.68990068376753,0.529535388249633,0.8351016061,2.542098973
"z_gl[36]",0.432830862570252,0.851700131092948,-0.87248219875,1.787714978
"z_gl[37]",-0.441762131265272,0.777885025166396,-1.710560142,0.81210450945
"z_gl[38]",0.078415875049105,0.746776259817129,-1.1342593865,1.248477323
"z_gl[39]",-1.47069963716848,0.807875209279449,-2.7635023885,-0.183632004499998
"z_gl[40]",-0.009163536420165,0.795256591112019,-1.3223717955,1.2438684755
"rhosq_l",0.600296024416882,0.867924669397678,0.002726421714,2.1864892805
"etasq_l",0.0442790301763097,0.150784249423271,0.000835435575,0.19359500945
"rhosq_p",0.3457634961015,0.365664925099841,0.07904582394,0.93223446215
"etasq_p",0.7383139355435,0.534483977386865,0.2157778761,1.72719855
"a_gl[1]",-0.144173030665495,0.164965359191987,-0.35409596725,0.06891489487
"a_gl[2]",-0.057330907109695,0.15609816002684,-0.236427368,0.14060437385
"a_gl[3]",0.0124856996144602,0.156218878319191,-0.16256217255,0.2056352359
"a_gl[4]",0.0529983204936752,0.148654487063945,-0.091888031105,0.22988932775
"a_gl[5]",-0.0250751288289865,0.148008332456301,-0.1695271735,0.1525331673
"a_gl[6]",-0.0689831122665348,0.169855245300828,-0.2851307317,0.14875547075
"a_gl[7]",-0.0701352821127035,0.150902601219546,-0.21709060545,0.113791204950001
"a_gl[8]",-0.0182154913049273,0.146214488707548,-0.1536552288,0.15008194875
"a_gl[9]",0.162764324475775,0.152733586078395,0.0054882645545,0.3385188693
"a_gl[10]",-0.0143456821562098,0.175526715869745,-0.235531451,0.2133675993
"a_gl[11]",0.0040748673308625,0.164462552014979,-0.19319557275,0.2118809578
"a_gl[12]",0.00874275184660855,0.147658100663741,-0.1347092019,0.1911518868
"a_gl[13]",-0.009872887639436,0.154508604877745,-0.1749448202,0.18201686165
"a_gl[14]",0.00315040785109575,0.176899122244047,-0.2251176641,0.2380825238
"a_gl[15]",0.0141419241337247,0.187637326433752,-0.23362690625,0.2751752709
"a_gl[16]",0.052058011879946,0.165255714085677,-0.1456656817,0.26348440945
"a_gl[17]",-0.0188395903051637,0.148115287167584,-0.15981860935,0.1680994193
"a_gl[18]",-0.0523110266009632,0.152232472494875,-0.21047864915,0.13215599665
"a_gl[19]",0.0174201667573465,0.185743691592284,-0.22434313125,0.28140318915
"a_gl[20]",-0.0677963165952639,0.150893355229861,-0.22134942155,0.11614223535
"a_gl[21]",0.0703378169119438,0.14764106486062,-0.072800216215,0.2467893263
"a_gl[22]",-0.004161648575868,0.17980724691544,-0.2352225612,0.24391322165
"a_gl[23]",0.032455825681505,0.168276752161169,-0.17023904115,0.2544980338
"a_gl[24]",0.00054876422033175,0.149505633206849,-0.14160762205,0.19439588385
"a_gl[25]",-0.112810276614646,0.157572491204029,-0.27957204945,0.0797969716200006
"a_gl[26]",0.0482342220422975,0.184673327206098,-0.198122662,0.31015620075
"a_gl[27]",0.17126433566597,0.16117470823048,-0.012589792835,0.380160454050001
"a_gl[28]",0.0270963160873158,0.14770476015818,-0.1097934177,0.20545153815
"a_gl[29]",-0.0472574854250817,0.167092094403355,-0.24294664955,0.1778904735
"a_gl[30]",0.162003195432279,0.164394432356413,-0.02664026811,0.3779138242
"a_gl[31]",0.131762859989772,0.148514419817759,-0.0078042683115,0.30888916535
"a_gl[32]",0.0763107361362419,0.157412468210837,-0.0928039277,0.2749035289
"a_gl[33]",0.0368958475662982,0.167702375594833,-0.163382882,0.26117809455
"a_gl[34]",0.00911782874714375,0.156226048811177,-0.1605366286,0.202798224
"a_gl[35]",0.236157520302997,0.150523907152593,0.08425964301,0.41656399915
"a_gl[36]",0.120746698028738,0.173644868322665,-0.09571338797,0.364512768
"a_gl[37]",0.0124286612150303,0.164189693491677,-0.18574687265,0.2250149599
"a_gl[38]",0.06092894722153,0.16302236150692,-0.1304936488,0.27747598865
"a_gl[39]",-0.163375200678855,0.178570547750832,-0.3950551621,0.0721423998850002
"a_gl[40]",-0.00925564839797775,0.168364504126098,-0.21798307445,0.204128663300001
"a_gp[1]",-0.14984834142649,0.519120800366025,-0.98780787925,0.6360953352
"a_gp[2]",-0.235406885681945,0.500919740194204,-1.071828227,0.49843902685
"a_gp[3]",-0.29209358271246,0.484466257404863,-1.0899518875,0.431543251000001
"a_gp[4]",-0.126080902101003,0.507975299167947,-1.0116117875,0.58622525955
"a_gp[5]",-0.775898989001354,0.472134201188428,-1.593741948,-0.0992820637399997
"a_gp[6]",-0.802972797270234,0.657956419445573,-1.9308771535,0.1629459395
"a_gp[7]",-0.615799736037908,0.471318740251215,-1.4361190685,0.0592488996500005
"a_gp[8]",-0.78962844124486,0.452132915317483,-1.551366989,-0.1657118597
"a_gp[9]",-0.938904004601107,0.497061959676478,-1.7922488155,-0.22279481625
"a_gp[10]",-0.848767238231217,0.656932098403761,-1.9990188615,0.101971998
"a_gp[11]",-0.382374385028277,0.541265969469264,-1.2745519975,0.43341912315
"a_gp[12]",-0.879402439608605,0.453023018563351,-1.621502661,-0.2329755207
"a_gp[13]",-0.650100753628002,0.498980682877778,-1.482469782,0.0745439339350001
"a_gp[14]",-0.486829071180975,0.582032039022733,-1.455278346,0.389055682100002
"a_gp[15]",-0.269966588584695,0.678870086089659,-1.3534703235,0.758734221200001
"a_gp[16]",-0.03852157597963,0.551255562241195,-0.9724238215,0.76227246835
"a_gp[17]",-0.479780719348788,0.458378664726149,-1.25761147,0.16834981465
"a_gp[18]",-0.08439075794484,0.475219450948781,-0.90318883845,0.58516349445
"a_gp[19]",-0.035360344034945,0.59225302095781,-1.002987635,0.87325940115
"a_gp[20]",-0.102807666627837,0.471194635061654,-0.92005536645,0.5465248886
"a_gp[21]",0.385265083619062,0.432647626119713,-0.3473585963,0.99452909875
"a_gp[22]",1.19671423530063,0.54587232179296,0.35864395145,2.0800065535
"a_gp[23]",-0.342084810616845,0.54478456087068,-1.251219537,0.469888553
"a_gp[24]",-0.202744637176895,0.44653228069883,-0.9655773098,0.438690933800001
"a_gp[25]",0.560651348257382,0.434593522549177,-0.1697217037,1.2178468145
"a_gp[26]",1.3132550345535,0.57223381132104,0.41515871685,2.250082879
"a_gp[27]",-0.565277638213592,0.536401016175315,-1.4582939325,0.23165582425
"a_gp[28]",-0.292323044991,0.447876562168268,-1.0697966355,0.331533309000001
"a_gp[29]",0.600455725724975,0.477274004084922,-0.2091771323,1.3074680355
"a_gp[30]",-0.652732907728385,0.550282123764154,-1.567777853,0.184256619350001
"a_gp[31]",-0.446328318309179,0.463674513711483,-1.22719177,0.214152802450001
"a_gp[32]",0.289590133256882,0.502195842078121,-0.57911844675,1.022649734
"a_gp[33]",-0.539802915100013,0.588507230628155,-1.511409492,0.341852405
"a_gp[34]",-0.556469431962218,0.511615106239339,-1.418203737,0.18127157855
"a_gp[35]",-0.486191823247275,0.482832418164119,-1.324982129,0.192721909250001
"a_gp[36]",-0.371133242661987,0.557952940592734,-1.2848956905,0.4827314961
"a_gp[37]",-0.621913232060808,0.563290030521648,-1.592219261,0.1946496489
"a_gp[38]",-0.797140036418674,0.588556453377095,-1.8004160125,0.0749695293100001
"a_gp[39]",-0.35989604133439,0.670300492551991,-1.4560054035,0.61704234235
"a_gp[40]",-0.726179567561111,0.653828526660273,-1.8327208655,0.22357282795
