"","mean","sd","5.5%","94.5%"
"z_gl[25]",-0.804019232351305,0.382206330218521,-1.4017864845,-0.174991605949999
"z_gl[26]",1.02645139033445,0.758163786153091,-0.1854746713,2.226741292
"z_gl[27]",1.219981519207,0.375568410160277,0.6449923071,1.8383227955
"z_gl[28]",0.1802053043171,0.234873260680161,-0.19619659635,0.5593936623
"z_gl[29]",-1.44654521850575,0.41976922951261,-2.139218112,-0.7825010155
"z_gl[30]",0.87581605066025,0.458909927476629,0.15919242185,1.5999629855
"z_gl[31]",0.529257971315575,0.256397125425336,0.1261378498,0.958101122
"z_gl[32]",0.728719849829075,0.324780919325021,0.2071779986,1.242341029
"z_gl[33]",0.210809241920037,0.522141272302215,-0.6586758535,0.9990315711
"z_gl[34]",-0.12370513401976,0.359802897198007,-0.71997598005,0.42605593585
"z_gl[35]",1.924070134915,0.343607502563303,1.378401921,2.48084539
"z_gl[36]",1.04201162044595,0.553924520269639,0.1797309973,1.947720775
"z_gl[37]",-0.12073644631885,0.536448217909269,-1.0133291025,0.71229879485
"z_gl[38]",-0.494632369698737,0.491553916733688,-1.2994968615,0.2342191479
"z_gl[39]",-2.1560609403815,0.664406796495799,-3.253041939,-1.111943329
"z_gl[40]",1.16755020387645,0.551070709743998,0.30927366845,2.061019802
"rhosq_l",0.801745010960474,0.871420998982258,0.042392851295,2.4293045655
"etasq_l",0.0168441541017557,0.0360095617314944,0.0018564899685,0.046916056945
"rhosq_p",0.8068905380025,0.502166442732335,0.36868699535,1.5478967945
"etasq_p",0.53770329684,0.226403707579078,0.2841657746,0.9255383562
"a_gl[1]",-0.18195775416745,0.0789354082081181,-0.2978756155,-0.06286797214
"a_gl[2]",-0.0425794016903428,0.066423917575421,-0.13060854835,0.0559292216650001
"a_gl[3]",-0.0113281860114807,0.0672352373402132,-0.10150644745,0.08673536442
"a_gl[4]",0.0270280038803769,0.060822635784996,-0.04974796566,0.1168428332
"a_gl[5]",-0.0023290525947356,0.0611216206899532,-0.07604093215,0.088377698005
"a_gl[6]",-0.00635915865737775,0.0868611130343619,-0.13444840155,0.1271058182
"a_gl[7]",-0.0649300179253975,0.0622970974533871,-0.14275977235,0.0296475872350001
"a_gl[8]",-0.0194412388078961,0.060103251756931,-0.093722132955,0.0685595973300001
"a_gl[9]",0.214588707904875,0.0629734199613059,0.13551999345,0.3085246537
"a_gl[10]",-0.100621187019844,0.097750338827934,-0.2566033896,0.05098492357
"a_gl[11]",0.0582203927721928,0.0733596244060648,-0.045958215965,0.1680112289
"a_gl[12]",0.00720359631836845,0.0605806824530479,-0.066115434465,0.0992896589
"a_gl[13]",-0.092431836651365,0.0653039034551128,-0.1768753811,0.00623139581900004
"a_gl[14]",0.0857833102669997,0.0956012468445794,-0.0565661376,0.2370330188
"a_gl[15]",-0.016058492071718,0.141564566490963,-0.24064505925,0.20514340215
"a_gl[16]",0.0735651720144569,0.0731145976132455,-0.0346643074,0.18609019805
"a_gl[17]",-0.020626785699468,0.0614740531016062,-0.09697780358,0.06898050244
"a_gl[18]",-0.0652543766400885,0.063462964723699,-0.14658788375,0.0280084403750001
"a_gl[19]",0.0153560276778757,0.127471546385377,-0.18156922145,0.21709053905
"a_gl[20]",-0.0698874334476357,0.0632096934145172,-0.15081259345,0.0245196057750002
"a_gl[21]",-0.00479532146061123,0.0608059765080284,-0.079589862405,0.085103404005
"a_gl[22]",-0.210459681604842,0.100975884565518,-0.3700536698,-0.05214243929
"a_gl[23]",-0.0154547638162225,0.0810370557405262,-0.1336996952,0.1117305134
"a_gl[24]",0.0109246469974247,0.0611081682782147,-0.06514995455,0.0989130941900001
"a_gl[25]",-0.120201194746617,0.0646345227972459,-0.20568774605,-0.021713534875
"a_gl[26]",0.0731338650925355,0.110445704738075,-0.10273354695,0.24631818105
"a_gl[27]",0.16023737246975,0.0675290884105493,0.070058655255,0.263593515600001
"a_gl[28]",0.047430499694068,0.0600687352192928,-0.02809052394,0.1356447216
"a_gl[29]",-0.180382505562536,0.0733483565271649,-0.2801813695,-0.0662057515149999
"a_gl[30]",0.152628162200697,0.0743839636198753,0.04958648574,0.2679166365
"a_gl[31]",0.0960944639368405,0.0609876791495948,0.02355274569,0.1889950906
"a_gl[32]",0.0856883327104525,0.0663362286761736,-0.00349532796900001,0.1878422952
"a_gl[33]",0.0779168458537325,0.0778298682970329,-0.03413754792,0.19904235145
"a_gl[34]",0.0313301858712998,0.0662790155149373,-0.054811614235,0.13052745095
"a_gl[35]",0.269275892557575,0.0635007753077235,0.1891695994,0.36488102855
"a_gl[36]",0.197039252222212,0.0807609905873284,0.07953605455,0.321362966
"a_gl[37]",0.0574386499639162,0.0736392742813591,-0.04479221809,0.1737450596
"a_gl[38]",0.00189657528820933,0.073372941371578,-0.101355046,0.1149532794
"a_gl[39]",-0.2665933184869,0.0996863234467963,-0.4241747874,-0.1137771041
"a_gl[40]",0.108907581903705,0.0799293174805915,-0.0057034430875,0.22932622545
"a_gp[1]",-0.308283717312585,0.324807131291683,-0.84878677055,0.190329734
"a_gp[2]",0.0297202913798895,0.264412056533715,-0.41165134755,0.4244380106
