"","mean","sd","5.5%","94.5%"
"z_s[23]",0.172058145764025,0.16194690816129,-0.085460082515,0.4277326493
"z_s[24]",-0.471887337804725,0.166159449531694,-0.7515216516,-0.21686719595
"z_s[25]",-1.0135774941875,0.282517366074634,-1.471216346,-0.58227573615
"z_s[26]",0.0496188779729122,0.185905996078792,-0.25273110385,0.3428518484
"z_s[27]",1.2627961859425,0.194974733007292,0.96995468105,1.58690322
"z_s[28]",-0.274446080277833,0.144411705776957,-0.5096916462,-0.0511033057449999
"z_s[29]",-2.474277314275,0.459132573634826,-3.2262252275,-1.776356962
"z_s[30]",0.066614424369302,0.166693145180128,-0.20079268615,0.33340354255
"z_s[31]",0.62311388896,0.145670044317573,0.396183779,0.86257646855
"z_s[32]",0.434920486731713,0.261338484583689,0.02018756227,0.85397487485
"z_s[33]",-0.482087800856575,0.208140475663562,-0.8298997995,-0.1637834223
"z_s[34]",0.270960702995508,0.149147383707796,0.0393814431,0.5142411641
"z_s[35]",-0.9934121984975,0.239156833655753,-1.384080585,-0.6239815306
"z_s[36]",0.629516162904,0.190237166262149,0.332082133,0.9344913486
"z_s[37]",-0.07231078432005,0.204609907189226,-0.3957887129,0.2576547458
"z_s[38]",1.8062098584,0.222836689488221,1.46458304,2.166136102
"z_s[39]",0.201407749991847,0.180685568962544,-0.09206339617,0.48665944475
"z_s[40]",-0.265983076873776,0.173000187090546,-0.54228620895,0.00438521825450008
"s_grid[1]",-2.584597576425,0.471754790786903,-3.362052202,-1.869479648
"s_grid[2]",-2.41631569765,0.406977757091073,-3.08130484,-1.7871011075
"s_grid[3]",-1.820795811105,0.337973955067628,-2.376521593,-1.289134644
"s_grid[4]",-0.43138351501354,0.294408226238298,-0.8967700971,0.0405942719350004
"s_grid[5]",-0.61817425943523,0.300119597481187,-1.108700337,-0.14325250905
"s_grid[6]",1.11821399579,0.257429644916617,0.7113973401,1.5348579985
"s_grid[7]",0.323840910155248,0.262383756258849,-0.088108138655,0.7329629341
"s_grid[8]",1.1109744631425,0.258456021147503,0.704071433,1.535940596
"s_grid[9]",0.298112534191485,0.272407642461424,-0.12209827045,0.74632783525
"s_grid[10]",1.2929063753075,0.257245444551236,0.88675153415,1.7165635215
"s_grid[11]",-0.58774718968975,0.298797214187741,-1.056660136,-0.108974385499999
"s_grid[12]",-0.8867293287938,0.308931174063887,-1.3805436545,-0.3976400746
"s_grid[13]",3.1263123074,0.249331193464325,2.7377275065,3.534850345
"s_grid[14]",-1.3723960952825,0.367931104500278,-1.9727896925,-0.81486300225
"s_grid[15]",0.502335166929434,0.270285068815528,0.07746550481,0.93973577595
"s_grid[16]",1.4836117219725,0.255178955177086,1.0819697775,1.89804707
"s_grid[17]",0.463002329779445,0.264156502514031,0.042725290265,0.89292979605
"s_grid[18]",1.3370174661525,0.257433858820404,0.9272533837,1.7521358565
"s_grid[19]",1.6084360577475,0.255299954950319,1.2044387735,2.0239968535
"s_grid[20]",0.369589322340195,0.271454981641944,-0.06112842287,0.80971850435
"s_grid[21]",0.101148067984133,0.288735994233159,-0.35398357445,0.5680578043
"s_grid[22]",1.0092466783615,0.261661846978293,0.60431209445,1.434984456
"s_grid[23]",0.633361639767275,0.266337475373555,0.221402933,1.0528693375
"s_grid[24]",-0.448489056071547,0.283801061908291,-0.9049628426,0.0161768144600003
"s_grid[25]",-1.39167546861225,0.374346773620193,-1.995545286,-0.81135877005
"s_grid[26]",-0.0729676483260375,0.283954255433041,-0.5246235328,0.3848508577
"s_grid[27]",1.676471120475,0.253408724923484,1.284403572,2.0911172825
"s_grid[28]",0.0402192396957472,0.273075769870694,-0.39847173935,0.48443562775
"s_grid[29]",-3.52365800025,0.54738398941099,-4.4444967035,-2.6819627985
"s_grid[30]",0.7213858861657,0.264384654824039,0.3052484104,1.1452049695
"s_grid[31]",0.838366691642875,0.265253294880807,0.4136188799,1.274312512
"s_grid[32]",-0.424290857095877,0.305781620463635,-0.91429537465,0.0579295179400001
"s_grid[33]",-0.537339260536282,0.299330602849749,-1.021980245,-0.0599559606449999
"s_grid[34]",0.414663611325153,0.27097934751493,-0.016950776085,0.837823966
"s_grid[35]",-0.764909892111725,0.327899270023549,-1.295341471,-0.24214879215
"s_grid[36]",0.39901827381892,0.272436816885062,-0.03810031875,0.83554863575
"s_grid[37]",-0.486459248704202,0.295040576663369,-0.9534380006,-0.0165628021899995
"s_grid[38]",2.188340483075,0.252384946947106,1.792818225,2.597698516
"s_grid[39]",0.202186984653325,0.276136455473972,-0.2394770117,0.6480572894
"s_grid[40]",0.611923831741958,0.267716500654977,0.18490935255,1.0507270275
