"","mean","sd","5.5%","94.5%"
"ap",-1.523403545025,0.108899604481046,-1.6898751725,-1.3443552505
"al",1.8395189322,0.0316497331883394,1.7894788315,1.889306767
"scale",2.29323952955,0.0306549913224019,2.24488834,2.3428511425
"sigma_id[1]",0.421405732055,0.090053760261509,0.3034872149,0.5726729265
"sigma_id[2]",0.12105185458925,0.0231442219913757,0.08931215127,0.1615572084
